Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s)
04/08/2018;3.1;6;32.4;26.2;null;15.6;null;null
05/08/2018;3.1;2.3;0;25.2;null;14.6;null;null
06/08/2018;1.1;0;0;18.6;null;15.6;null;null
07/08/2018;1.9;0;12.4;19.8;null;14.6;null;null
08/08/2018;2.8;4.3;0;26.6;null;15.8;null;null
09/08/2018;4.1;5.9;0;30;null;17;null;null
10/08/2018;5.2;8.5;0;28.6;null;18;null;null
11/08/2018;5.3;8.4;0;25.4;null;10.8;null;null
12/08/2018;4.9;10.3;0;25.2;null;11;null;null
13/08/2018;5.5;9.5;0;24.8;null;12.6;null;null
14/08/2018;5.1;10.2;0;26.8;null;12.4;null;null
15/08/2018;4.2;3.6;0;26.4;null;13.4;null;null
16/08/2018;1.7;0;0;19.4;null;14;null;null
17/08/2018;3.5;1.3;0;23.8;null;15.6;null;null
18/08/2018;4.2;3.4;0;24.4;null;14.2;null;null
19/08/2018;4.7;8.6;0;27.6;null;15.6;null;null
20/08/2018;5.7;9.3;0;29.8;null;12;null;null
21/08/2018;5.6;9.7;0;29.4;null;11.6;null;null
22/08/2018;6;8.3;0;29.2;null;15.6;null;null
23/08/2018;4.5;7.6;0;30;null;15.2;null;null
24/08/2018;4.5;7.1;0;31.8;null;14.4;null;null
25/08/2018;.7;0;3;21;null;16.6;null;null
26/08/2018;1.7;0;2.6;19.2;null;16.2;null;null
27/08/2018;2.6;0;0;21;null;13.4;null;null
28/08/2018;3;1.2;0;24.2;null;14.6;null;null
29/08/2018;4.3;6.4;0;27.2;null;13.4;null;null
30/08/2018;5.1;9.8;0;30.4;null;12.4;null;null
31/08/2018;5.9;9.5;0;32;null;13.4;null;null
01/09/2018;7.7;10.2;0;33.2;null;13.6;null;null
02/09/2018;6.1;7.9;0;34;null;16;null;null
03/09/2018;7.2;9.3;0;32.6;null;16.6;null;null
04/09/2018;10.1;9.4;3.6;24.2;null;15.5;null;null
05/09/2018;7.1;9.2;0;26;null;13.4;null;null
06/09/2018;6.9;10.5;0;24.6;null;11.6;null;null
07/09/2018;6.7;9.6;0;28.4;null;15.2;null;null
08/09/2018;5.7;7.5;0;27.8;null;11.8;null;null
09/09/2018;7.8;10.4;0;28.6;null;11.6;null;null
10/09/2018;7.5;6.1;0;27;null;16.6;null;null
11/09/2018;5.7;1.8;0;24.2;null;16.4;null;null
12/09/2018;4.6;0;0;22.4;null;16.6;null;null
13/09/2018;5.2;1.1;0;25.6;null;14.8;null;null
14/09/2018;4.4;5.1;0;27.6;null;15.2;null;null
15/09/2018;4.6;7.6;17.6;29.8;null;17.8;null;null
16/09/2018;5.2;8.1;10;27.6;null;16.2;null;null
17/09/2018;1.8;0;0;20.2;null;16.6;null;null
18/09/2018;3.1;5;1.6;30;null;16.8;null;null
19/09/2018;6.4;6.5;1.4;33.4;null;17.4;null;null
20/09/2018;2.6;0;0;25;null;18;null;null
21/09/2018;7.7;8.7;5.2;32;null;17.6;null;null
22/09/2018;9.2;8.1;0;30.8;null;18.4;null;null
23/09/2018;8.1;8.2;0;33.6;null;17.8;null;null
24/09/2018;10;10.9;0;35.2;null;18;null;null
25/09/2018;8.1;7.7;0;32.6;null;20.8;null;null
26/09/2018;8.9;7.9;0;34.4;null;20.2;null;null
27/09/2018;5.7;6.1;0;32.6;null;18.4;null;null
28/09/2018;3.1;1;13.8;26.8;null;19.8;null;null
29/09/2018;4.9;3.4;.8;28.2;null;20.2;null;null
30/09/2018;2.3;.5;0;28.2;null;20.6;null;null
01/10/2018;2;.6;3.4;27.2;null;19;null;null
02/10/2018;10.4;10;2;34;null;17.8;null;null
03/10/2018;8.3;8.5;0;35.6;null;18.2;null;null
04/10/2018;4.6;.5;0;29;null;19.8;null;null
05/10/2018;5.6;0;.8;24.2;null;20.4;null;null
06/10/2018;3.1;0;0;21;null;16.6;null;null
07/10/2018;2.5;.4;1.4;24;null;15.6;null;null
08/10/2018;2.3;.1;.7;24.4;null;17.6;null;null
09/10/2018;2.4;2;13.6;27;null;20.2;null;null
10/10/2018;4.1;1.9;.6;32;null;19.4;null;null
11/10/2018;2.2;.7;19;27.6;null;20;null;null
12/10/2018;4.7;4.3;1.6;28.2;null;19.8;null;null
13/10/2018;4.6;7.1;0;35.8;null;19.4;null;null
14/10/2018;2.2;0;21.2;26.2;null;20.6;null;null
15/10/2018;2.6;.6;1.8;25;null;18.8;null;null
16/10/2018;2.1;0;2.6;22;null;18.5;null;null
17/10/2018;3.6;3.4;.2;30.2;null;18.6;null;null
18/10/2018;4.1;3.5;0;32.2;null;18.6;null;null
19/10/2018;5.4;3.4;0;31.4;null;20.8;null;null
20/10/2018;8.5;3;.1;24.6;null;17.2;null;null
21/10/2018;7.3;8.1;0;25.6;null;15.5;null;null
22/10/2018;4.8;4.7;0;28;null;16;null;null
23/10/2018;8.1;10.7;0;33.6;null;15.6;null;null
24/10/2018;2.1;0;0;25.6;null;19.8;null;null
25/10/2018;1.1;0;27.6;22.6;null;18.8;null;null
26/10/2018;2.5;2.2;1.6;27.2;null;18.4;null;null
27/10/2018;10.5;5.3;3.8;32.6;null;20.6;null;null
28/10/2018;7.6;8.8;2;28.4;null;20.2;null;null
29/10/2018;3.6;.1;.8;22.2;null;16.5;null;null
30/10/2018;4.9;4.8;.6;28.2;null;16.4;null;null
31/10/2018;7;7.9;0;33.6;null;18.2;null;null
01/11/2018;4.6;2.9;4.4;31.6;null;19.4;null;null
02/11/2018;5.1;1.4;12.8;26.8;null;19.5;null;null
03/11/2018;9.6;9.6;0;35.2;null;19.8;null;null
04/11/2018;3.6;4.2;7.2;28.6;null;19.6;null;null
05/11/2018;3.2;0;7;22.2;null;18.2;null;null
06/11/2018;4.7;3.2;1.2;26.8;null;16.8;null;null
07/11/2018;3.1;2.8;0;29;null;19.4;null;null
08/11/2018;1.2;0;53.2;21.5;null;17.4;null;null
09/11/2018;2.2;.3;20.2;23.6;null;17.6;null;null
10/11/2018;2.9;4.1;7.4;27.4;null;18.6;null;null
11/11/2018;5.3;5.4;52.2;30.6;null;19.8;null;null
12/11/2018;7;9.5;4.8;32.8;null;19.8;null;null
13/11/2018;7.5;11;7.6;33.2;null;20.6;null;null
14/11/2018;8;11.3;0;35;null;20.4;null;null
15/11/2018;5.5;8.1;0;34.2;null;21;null;null
16/11/2018;5.6;1.4;18.6;28.4;null;21.6;null;null
17/11/2018;6.5;8.6;0;28.2;null;18.4;null;null
18/11/2018;6.3;8.2;0;34.6;null;18.6;null;null
19/11/2018;1.3;0;7.4;24.2;null;21.8;null;null
20/11/2018;2.5;0;37.8;21.8;null;17;null;null
21/11/2018;3.1;.3;7.6;22.4;null;15.6;null;null
22/11/2018;6.8;9.3;.2;31;null;17.2;null;null
23/11/2018;5.7;8.1;0;31;null;18.2;null;null
24/11/2018;3.9;.6;0;26;null;19.4;null;null
25/11/2018;4.3;3.5;4.2;30.4;null;19.6;null;null
26/11/2018;7;2.8;2.2;28.8;null;20.6;null;null
27/11/2018;6.1;7.5;0;28.6;null;18.4;null;null
28/11/2018;7.7;9.8;0;31.2;null;19.4;null;null
29/11/2018;5.9;7.9;0;32.8;null;20.8;null;null
30/11/2018;6.4;6;0;31.2;null;19.4;null;null
01/12/2018;2.9;2.3;36.2;29.4;null;20.8;null;null
02/12/2018;4.5;4.1;2.8;29.2;null;21;null;null
03/12/2018;6.1;2.2;0;27.2;null;19.4;null;null
04/12/2018;6.7;8;0;31;null;19;null;null
05/12/2018;4;7.9;0;33.9;null;19.9;null;null
06/12/2018;5.6;4.9;7.2;29.2;null;20.5;null;null
07/12/2018;1.4;0;5.2;23;null;18.4;null;null
08/12/2018;2.9;1.3;26.8;21.8;null;17.4;null;null
09/12/2018;6.1;8.9;.2;26.8;null;13.6;null;null
10/12/2018;6;11.5;0;30.8;null;14.5;null;null
11/12/2018;9.4;12.6;0;33.7;null;16.7;null;null
12/12/2018;8.1;10.7;0;35.4;null;18.6;null;null
13/12/2018;10.4;11.3;0;35.2;null;18.8;null;null
14/12/2018;5.5;9.5;0;35;null;17.4;null;null
15/12/2018;6.4;9.6;1.4;35.6;null;19;null;null
16/12/2018;5.5;9.2;13.6;35.2;null;20.3;null;null
17/12/2018;7.2;11.6;.4;35.4;null;20.7;null;null
18/12/2018;6.4;9.1;0;36.5;null;21.5;null;null
19/12/2018;5.6;9.2;69.4;35.4;null;21.1;null;null
20/12/2018;5.2;8.6;6.8;34.4;null;19.3;null;null
21/12/2018;6.8;8.8;0;34.1;null;19.7;null;null
22/12/2018;5.1;7.9;.6;35.7;null;21.1;null;null
23/12/2018;3.4;5.7;.3;32.2;null;20.3;null;null
24/12/2018;3.3;3.3;1;30.8;null;20.1;null;null
25/12/2018;4.2;2.4;4.6;28.2;null;18.6;null;null
26/12/2018;.9;0;1.2;22.4;null;20.1;null;null
27/12/2018;1.4;0;8.6;23.2;null;19.3;null;null
28/12/2018;3.7;6.8;2.9;32;null;19.7;null;null
29/12/2018;6.4;9.9;9.8;32.2;null;19.3;null;null
30/12/2018;5.6;9.7;0;33.7;null;19;null;null
31/12/2018;4.8;8;0;34.2;null;20.7;null;null
01/01/2019;3.8;6.3;59.8;32.8;null;20.4;null;null
02/01/2019;4.2;6;0;33;null;22;null;null
03/01/2019;4.7;7.3;0;35.4;null;20.6;null;null
04/01/2019;3.1;3.7;8;33.2;null;22.6;null;null
05/01/2019;2.3;.4;44.2;28.8;null;20.6;null;null
06/01/2019;4.1;7.3;.8;33;null;21.4;null;null
07/01/2019;4.8;9.9;3.2;35.4;null;19;null;null
08/01/2019;6.4;8.6;1.8;34.4;null;19.2;null;null
09/01/2019;9.1;11.9;0;34.5;null;20;null;null
10/01/2019;6.9;10.6;0;33.4;null;19.6;null;null
11/01/2019;7.8;10.8;0;34.4;null;20.2;null;null
12/01/2019;8.2;10.9;0;33.2;null;19.6;null;null
13/01/2019;8.1;10.8;0;33;null;20.2;null;null
14/01/2019;7.6;12;0;33.6;null;20.8;null;null
15/01/2019;5.7;9;0;35.5;null;21.2;null;null
16/01/2019;6.2;9.2;0;35.8;null;20.2;null;null
17/01/2019;6.8;11.8;15.2;35;null;19.6;null;null
18/01/2019;5;7.6;10;33.4;null;20.8;null;null
19/01/2019;4.8;5.3;52.8;32.8;null;20.6;null;null
20/01/2019;4.6;4;0;32.2;null;22.6;null;null
21/01/2019;4.7;7.8;0;34;null;22;null;null
22/01/2019;4.8;5.4;0;32.6;null;21.2;null;null
23/01/2019;6.8;10;1.2;34.2;null;21;null;null
24/01/2019;6.6;6.6;0;33;null;21.8;null;null
25/01/2019;1.4;1.7;0;28.8;null;22;null;null
26/01/2019;1.7;3;14.8;28.6;null;19;null;null
27/01/2019;7.5;11.3;6.8;32.8;null;18.4;null;null
28/01/2019;8.4;12.1;0;34.2;null;18.8;null;null
29/01/2019;7.1;11.2;0;35.2;null;20.4;null;null
30/01/2019;7.7;10.8;0;36.4;null;19.6;null;null
31/01/2019;11;12.2;0;36.5;null;19.4;null;null
01/02/2019;9.9;11.5;0;36.5;null;18.2;null;null
02/02/2019;6.7;12.2;0;36.8;null;21;null;null
03/02/2019;7;8.3;0;35;null;23.2;null;null
04/02/2019;3.9;3;.2;30.8;null;22;null;null
05/02/2019;3.1;1.1;2;25.8;null;19.2;null;null
06/02/2019;1.3;0;1;24.2;null;18.4;null;null
07/02/2019;3.8;5.6;26.8;29;null;18.6;null;null
08/02/2019;4.4;8.7;0;32.4;null;19.6;null;null
09/02/2019;5.9;8.6;37.4;32;null;19;null;null
10/02/2019;5.7;8.1;0;32.6;null;21;null;null
11/02/2019;5.5;8.8;.3;34.7;null;21.2;null;null
12/02/2019;3.3;5;0;34.6;null;21;null;null
13/02/2019;1.7;0;38.2;23.6;null;21.6;null;null
14/02/2019;2.2;0;11;23.8;null;18.2;null;null
15/02/2019;2.6;.9;.2;25.8;null;18.6;null;null
16/02/2019;2.3;.6;14.2;29;null;20.6;null;null
17/02/2019;2.9;3.7;.4;31.8;null;21;null;null
18/02/2019;2.8;3.6;12.6;29.6;null;20.6;null;null
19/02/2019;4.7;6.8;6.8;33.4;null;20.6;null;null
20/02/2019;2.8;8;0;33.2;null;18.6;null;null
21/02/2019;1.9;2.5;23.8;27.6;null;20.8;null;null
22/02/2019;3.6;7.9;.8;32.6;null;22;null;null
23/02/2019;4.7;7.3;36.4;35.4;null;20;null;null
24/02/2019;5.9;10.8;0;36.1;null;20.2;null;null
25/02/2019;4;3.9;0;32.8;null;21.6;null;null
26/02/2019;1.4;2.1;.8;28.4;null;20;null;null
27/02/2019;2.9;3;17.2;30.8;null;20.2;null;null
28/02/2019;2.5;.3;31.2;28.6;null;21;null;null
01/03/2019;1.5;0;.7;26.6;null;21.8;null;null
02/03/2019;1.5;0;37.2;27;null;19.8;null;null
03/03/2019;.9;0;1.2;24.8;null;21.8;null;null
04/03/2019;3.2;1;11.6;27.4;null;20;null;null
05/03/2019;1.4;3.2;1.2;28.2;null;19;null;null
06/03/2019;3.2;6.5;.4;32.6;null;19.2;null;null
07/03/2019;5;8.8;0;33.8;null;20;null;null
08/03/2019;4.5;8;0;33.4;null;19.2;null;null
09/03/2019;6.4;9.1;0;35.3;null;20.4;null;null
10/03/2019;3.1;6.6;0;33.4;null;20.6;null;null
11/03/2019;3.1;3;7.6;30;null;20.2;null;null
12/03/2019;3.4;4;2;30.8;null;20;null;null
13/03/2019;5.1;9.3;.6;33;null;18.2;null;null
14/03/2019;2.7;5.9;.5;32.6;null;21.2;null;null
15/03/2019;2.4;6.9;21.2;31;null;20.4;null;null
16/03/2019;3.4;4.1;17.6;28.6;null;21.2;null;null
17/03/2019;2.4;5.1;1.6;30.4;null;22.4;null;null
18/03/2019;2.8;6.4;26;32.4;null;20.4;null;null
19/03/2019;3.1;5;0;33.6;null;21.2;null;null
20/03/2019;3.4;6.1;55.2;30.4;null;20.2;null;null
21/03/2019;.6;0;5.6;22.6;null;20.4;null;null
22/03/2019;1.4;0;19.2;23.2;null;17.6;null;null
23/03/2019;4.1;5.2;3.6;28.4;null;17.4;null;null
24/03/2019;3.9;8.2;0;30.2;null;20.2;null;null
25/03/2019;4.2;8.3;0;31.4;null;20;null;null
26/03/2019;7.1;8.7;0;31.2;null;18.2;null;null
27/03/2019;6;9.4;0;30.2;null;16.5;null;null
28/03/2019;.8;2.6;.6;27.4;null;20.4;null;null
29/03/2019;4.7;6.5;2.7;27.6;null;17.6;null;null
30/03/2019;5.3;8.6;0;28.4;null;16.5;null;null
31/03/2019;5;10.1;0;29.2;null;19.4;null;null
01/04/2019;5;5;0;28.8;null;20;null;null
02/04/2019;5.5;10.4;1;28.8;null;18.6;null;null
03/04/2019;4.2;7.2;0;31;null;20;null;null
04/04/2019;4.7;9.7;0;32;null;18.6;null;null
05/04/2019;3.2;6.8;0;33;null;20.6;null;null
06/04/2019;3.1;7.6;43.2;32.4;null;20.8;null;null
07/04/2019;2.4;7.4;15.2;32.2;null;20.2;null;null
08/04/2019;1.9;.3;35;28.2;null;20.8;null;null
09/04/2019;1;1.7;52.8;25.8;null;20.2;null;null
10/04/2019;3.5;5.2;3.4;27.4;null;19.4;null;null
11/04/2019;3.7;7.4;0;28.4;null;20;null;null
12/04/2019;3.3;5.9;0;29.4;null;18.6;null;null
13/04/2019;2.7;4.3;0;30;null;20.4;null;null
14/04/2019;.5;0;4.8;21.7;null;20.6;null;null
15/04/2019;2.1;1.5;14.8;26.4;null;19;null;null
16/04/2019;1.7;2.7;0;28.8;null;19.6;null;null
17/04/2019;4.3;8.7;1.2;29.8;null;20.6;null;null
18/04/2019;5.4;10.7;0;28.6;null;19.8;null;null
19/04/2019;4.5;10.6;0;28.8;null;16.5;null;null
20/04/2019;4.9;10.2;0;31;null;15.9;null;null
21/04/2019;4.7;10.2;0;31.4;null;15.3;null;null
22/04/2019;4.4;10.2;0;32.2;null;16.3;null;null
23/04/2019;2.6;6.1;0;30.8;null;20.2;null;null
24/04/2019;3.4;6.6;1.3;30.4;null;20;null;null
25/04/2019;4.7;8.2;0;30.6;null;20.4;null;null
26/04/2019;3.5;6.7;0;29;null;20.2;null;null
27/04/2019;2.9;7.5;0;31.8;null;20;null;null
28/04/2019;4.3;9.8;0;33.4;null;17.4;null;null
29/04/2019;4;8.9;6;29.6;null;18;null;null
30/04/2019;3.6;6;0;28.6;null;19.6;null;null
01/05/2019;2.6;5.3;0;29;null;20.2;null;null
02/05/2019;2.1;2;0;27;null;17.2;null;null
03/05/2019;2.5;6;0;29.2;null;18.8;null;null
04/05/2019;3.4;6.9;0;30.8;null;19.6;null;null
05/05/2019;6;7.4;0;29.8;null;21;null;null
06/05/2019;3.5;9.5;0;30.6;null;17.6;null;null
07/05/2019;2.8;8.6;8;30.8;null;19.2;null;null
08/05/2019;2.6;0;34.4;23;null;19;null;null
09/05/2019;1.7;.7;1.8;24.6;null;17.2;null;null
10/05/2019;2;2.8;0;26.2;null;18.8;null;null
11/05/2019;2.1;5.9;0;29;null;17.6;null;null
12/05/2019;3.9;7.3;0;30.6;null;18.6;null;null
13/05/2019;3.3;5.8;17.2;29.6;null;20.2;null;null
14/05/2019;3.4;7.3;0;29.8;null;19.6;null;null
15/05/2019;1.9;.3;19;24.4;null;19.4;null;null
16/05/2019;1.9;3;5.6;25.4;null;18.2;null;null
17/05/2019;.5;0;.6;21.1;null;18.6;null;null
18/05/2019;.7;.3;8.2;22.2;null;17.4;null;null
19/05/2019;1.1;2.1;8;24.2;null;16.9;null;null
20/05/2019;2;5.8;.9;27;null;16.5;null;null
21/05/2019;2.7;8.7;0;28;null;15.9;null;null
22/05/2019;2.4;6.8;0;26.8;null;14.5;null;null
23/05/2019;3.1;7.7;0;28.6;null;12.5;null;null
24/05/2019;3.1;1.8;0;25.6;null;13.3;null;null
25/05/2019;7;9.3;0;25.2;null;17.2;null;null
26/05/2019;3.9;10.2;0;25.2;null;10.7;null;null
27/05/2019;2.7;8.8;0;24.8;null;15.1;null;null
28/05/2019;2.9;6.8;0;29;null;11.3;null;null
29/05/2019;3.6;5.6;0;27.8;null;13.5;null;null
30/05/2019;2.5;5.7;.3;28.6;null;18.2;null;null
31/05/2019;3.5;6.7;0;31.6;null;18.8;null;null
01/06/2019;3.1;7.4;0;29.2;null;15.7;null;null
02/06/2019;2.6;4;0;27;null;19.4;null;null
03/06/2019;2.1;3.9;0;25;null;16.5;null;null
04/06/2019;4.7;6.7;7.6;21.7;null;14.7;null;null
05/06/2019;2.6;2.5;0;21.1;null;9.5;null;null
06/06/2019;4.4;7.6;1;24;null;12.5;null;null
07/06/2019;2.6;9.6;0;25.2;null;10.1;null;null
08/06/2019;2.5;6.8;0;25;null;10.5;null;null
09/06/2019;3.9;7.3;0;24.6;null;11.1;null;null
10/06/2019;5.4;7.5;0;25.8;null;14.1;null;null
11/06/2019;3.1;9.3;0;27.2;null;13.3;null;null
12/06/2019;3.1;8;0;27.6;null;13.3;null;null
13/06/2019;2.8;7.9;0;28.2;null;14.3;null;null
14/06/2019;3.1;8.2;0;29;null;14.9;null;null
15/06/2019;3.5;8.9;0;28;null;14.7;null;null
16/06/2019;3.6;7.4;0;27.6;null;13.3;null;null
17/06/2019;3.6;6.3;0;26;null;15.5;null;null
18/06/2019;3.1;6;0;25;null;14.9;null;null
19/06/2019;3.2;7.9;0;27.4;null;13.5;null;null
20/06/2019;4.2;7;0;27;null;12.5;null;null
21/06/2019;1.9;1.1;11.6;22.2;null;16.7;null;null
22/06/2019;3.1;7.2;0;25.2;null;15.3;null;null
23/06/2019;2.1;6.9;0;25.8;null;12.1;null;null
24/06/2019;2.9;7.3;0;27.2;null;11.1;null;null
25/06/2019;3.3;7.8;0;28.2;null;10.7;null;null
26/06/2019;3.5;9.5;0;30.2;null;13.3;null;null
27/06/2019;3.7;6.2;0;27.8;null;14.7;null;null
28/06/2019;3.9;6.4;0;27.8;null;16.7;null;null
29/06/2019;3.4;10;0;27.2;null;13.9;null;null
30/06/2019;3.6;9.9;0;29;null;12.3;null;null
01/07/2019;3.7;9.3;0;28.8;null;12.5;null;null
02/07/2019;2.2;3.5;0;26.8;null;11.9;null;null
03/07/2019;3.5;6.1;0;28.6;null;12.1;null;null
04/07/2019;3.7;6.1;0;26.6;null;13.1;null;null
05/07/2019;3.5;1.1;3.6;20.1;null;17.4;null;null
06/07/2019;4.6;7;2.4;18.5;null;13.1;null;null
07/07/2019;4.5;10;0;19.5;null;8.3;null;null
08/07/2019;4.6;9.8;0;22.2;null;8.5;null;null
09/07/2019;3.3;7.9;0;22;null;7.9;null;null
10/07/2019;2.9;9.9;0;23.4;null;7.5;null;null
11/07/2019;4;7.2;0;25;null;7.1;null;null
12/07/2019;4;8.1;0;25.8;null;6.5;null;null
13/07/2019;4;10;0;29;null;8.3;null;null
14/07/2019;4.5;9.7;0;29.8;null;10.7;null;null
15/07/2019;4.3;8.7;0;26;null;10.9;null;null
16/07/2019;7.9;8.2;0;25;null;14.7;null;null
17/07/2019;4.5;9;0;21.5;null;7.9;null;null
18/07/2019;4.9;6.9;0;21.1;null;8.9;null;null
19/07/2019;6.7;8.9;0;24.6;null;10.9;null;null
20/07/2019;5.7;9.8;0;24.6;null;10.5;null;null
21/07/2019;7.8;8.7;0;25.6;null;9.9;null;null
22/07/2019;4.3;10;0;27.2;null;11.3;null;null
23/07/2019;4.2;9.6;0;27.4;null;11.7;null;null
24/07/2019;4.3;9.4;0;28.2;null;10.1;null;null
25/07/2019;6;9.5;0;28.4;null;11.5;null;null
26/07/2019;6.1;8;0;27.6;null;13.9;null;null
27/07/2019;5.6;9.8;0;28.4;null;10.1;null;null
28/07/2019;4.9;9;0;25.4;null;10.9;null;null
29/07/2019;4.5;7.8;0;25.8;null;14.9;null;null
30/07/2019;3.5;7.1;0;26;null;12.1;null;null
31/07/2019;6.1;9.8;0;29.2;null;12.3;null;null
01/08/2019;null;null;0;null;null;14.1;null;null
02/08/2019;null;null;0;null;null;11.3;null;null
03/08/2019;null;null;3;null;null;15.7;null;null
04/08/2019;null;null;14.8;null;null;13.7;null;null
05/08/2019;null;null;27.2;null;null;11.9;null;null
06/08/2019;null;null;0;null;null;13.5;null;null
07/08/2019;null;null;0;null;null;12.1;null;null
08/08/2019;null;null;0;null;null;12.5;null;null
09/08/2019;null;null;0;null;null;13.1;null;null
10/08/2019;null;null;0;null;null;13.3;null;null
11/08/2019;null;null;0;null;null;13.7;null;null
12/08/2019;null;null;0;null;null;14.7;null;null
13/08/2019;null;null;0;null;null;11.9;null;null
14/08/2019;null;null;2.2;null;null;14.7;null;null
15/08/2019;null;null;null;null;null;null;null;null
16/08/2019;null;null;null;null;null;null;null;null
17/08/2019;null;null;null;null;null;null;null;null
18/08/2019;null;null;null;null;null;null;null;null
19/08/2019;null;null;null;null;null;null;null;null
20/08/2019;null;null;null;null;null;null;null;null
21/08/2019;null;null;null;null;null;null;null;null
22/08/2019;null;null;null;null;null;null;null;null
23/08/2019;null;null;null;null;null;null;null;null
24/08/2019;null;null;null;null;null;null;null;null
25/08/2019;null;null;null;null;null;null;null;null
26/08/2019;null;null;null;null;null;null;null;null
27/08/2019;null;null;null;null;null;null;null;null
28/08/2019;null;null;null;null;null;null;null;null
29/08/2019;null;null;null;null;null;null;null;null
30/08/2019;null;null;null;null;null;null;null;null
31/08/2019;null;null;null;null;null;null;null;null
01/09/2019;3.4;6.2;0;30;null;17.4;null;null
02/09/2019;2.8;4.8;42.4;27.2;null;17.1;null;null
03/09/2019;2.7;4.3;.8;29;null;17.6;null;null
04/09/2019;2.5;4.3;2.6;26;null;17.6;null;null
05/09/2019;2.2;0;1.2;21.7;null;17.4;null;null
06/09/2019;1.6;0;1.3;19.5;null;15.1;null;null
07/09/2019;3.4;7.6;.8;28.2;null;15.3;null;null
08/09/2019;4.1;9.8;0;30.4;null;15.5;null;null
09/09/2019;6.9;10.5;0;34.1;null;15.7;null;null
10/09/2019;7.3;10.1;0;34.5;null;12.5;null;null
11/09/2019;6;10.2;0;34.5;null;14.9;null;null
12/09/2019;7.1;10;0;36.3;null;15.7;null;null
13/09/2019;4.7;1.7;0;25.8;null;18.5;null;null
14/09/2019;5.5;0;0;26;null;18.3;null;null
15/09/2019;4.2;5.6;0;28.8;null;19;null;null
16/09/2019;5.8;9.3;0;32.2;null;16.3;null;null
17/09/2019;7.2;9.5;0;34.7;null;15.7;null;null
18/09/2019;9.8;9.9;0;36.7;null;15.9;null;null
19/09/2019;6.4;7.5;0;34.1;null;20;null;null
20/09/2019;9.2;7.9;0;33;null;18.5;null;null
21/09/2019;4.1;.9;0;26.4;null;18.8;null;null
22/09/2019;1.9;0;.2;23.6;null;19;null;null
23/09/2019;4.3;0;7.6;19.5;null;15.3;null;null
24/09/2019;4.9;2.5;0;24.2;null;13.9;null;null
25/09/2019;.7;0;8.6;17.5;null;14.7;null;null
26/09/2019;.4;0;10.2;18.3;null;15.5;null;null
27/09/2019;4.1;7.8;16.8;26.8;null;14.5;null;null
28/09/2019;4.6;3.4;0;24.2;null;16.1;null;null
29/09/2019;3.9;3.4;0;24.4;null;15.9;null;null
30/09/2019;5.5;7.6;0;28;null;16.5;null;null
01/10/2019;6.2;8.3;0;29.8;null;16.7;null;null
02/10/2019;6.1;7.5;0;31.2;null;15.9;null;null
03/10/2019;7.4;10.6;0;30.2;null;15.1;null;null
04/10/2019;9.5;9.1;0;31.6;null;15.9;null;null
05/10/2019;10.7;11.1;0;32.4;null;15.5;null;null
06/10/2019;8.5;9.3;0;32.8;null;16.1;null;null
07/10/2019;4.4;2.4;0;29.4;null;19.6;null;null
08/10/2019;1.1;.5;29.6;23.4;null;19.8;null;null
09/10/2019;1;0;17.6;20.5;null;18.6;null;null
10/10/2019;4.1;3.2;12;26.8;null;18;null;null
11/10/2019;6.6;8.3;0;31;null;18.4;null;null
12/10/2019;7.8;10.7;0;33.8;null;17.2;null;null
13/10/2019;7.7;11.2;0;35.7;null;17.6;null;null
14/10/2019;9.9;11.6;0;34.5;null;16.5;null;null
15/10/2019;7.7;10.1;0;30.8;null;19.6;null;null
16/10/2019;7.4;7.3;0;30.6;null;18.6;null;null
17/10/2019;6.6;7.9;0;31.4;null;18.4;null;null
18/10/2019;3.9;5.8;0;30.4;null;20;null;null
19/10/2019;3.2;4;.8;28.6;null;18.6;null;null
20/10/2019;1.5;0;4.1;21.5;null;18;null;null
21/10/2019;2.3;0;2.3;22.2;null;16.1;null;null
22/10/2019;3.5;1.3;.8;25.2;null;16.3;null;null
23/10/2019;4.1;2.4;.5;26.2;null;18;null;null
24/10/2019;6.1;7.3;0;32;null;18.2;null;null
25/10/2019;5.3;10.1;0;33.4;null;19.4;null;null
26/10/2019;4.5;5.3;27.4;29.4;null;18.8;null;null
27/10/2019;6.2;8.9;0;33.6;null;19.8;null;null
28/10/2019;5.3;5.8;0;33.2;null;18.2;null;null
29/10/2019;3.9;7.2;32.6;32.6;null;18.8;null;null
30/10/2019;5.3;6;32.4;32;null;17.8;null;null
31/10/2019;4.6;4.1;0;32.2;null;19.8;null;null
01/11/2019;5.6;4.8;0;29.6;null;21.4;null;null
02/11/2019;7;6.8;0;30.4;null;20.4;null;null
03/11/2019;7.4;10.9;0;34.9;null;17.8;null;null
04/11/2019;7;9.9;0;35.7;null;19.4;null;null
05/11/2019;6;5.5;0;32.4;null;20.8;null;null
06/11/2019;2.6;.3;0;26.6;null;22.4;null;null
