data,evap,inso,prec,temp,umid,vent,volu
2005-12-20,4.4,5.0,0.0,25.68,61.75,433333.0,57.5
2005-12-21,6.1,1.2,0.1,24.0,85.25,2224067.0,57.97
2005-12-22,3.3,1.8,8.3,23.44,86.0,137184.0,58.76
2005-12-23,2.4,8.9,1.2,24.84,76.25,22.0,59.8
2005-12-24,5.8,8.8,0.0,24.84,75.25,1433333.0,59.96
2005-12-25,6.5,0.9,33.2,22.44,88.0,1219253.0,60.37
2005-12-26,3.0,5.2,20.0,21.76,69.75,2552587.0,60.79
2005-12-27,6.4,4.8,0.0,22.16,71.5,2290733.0,60.95
2005-12-28,5.7,8.9,0.0,21.8,61.75,22.0,60.88
2005-12-29,7.4,7.5,0.0,22.88,74.75,23.0,60.69
2005-12-30,5.0,6.3,0.5,23.0,79.5,18574.0,59.38
2005-12-31,3.6,4.8,1.0,23.64,76.25,111444.0,58.44
2006-01-01,4.4,0.0,0.2,22.64,85.0,231498.0,57.61
2006-01-02,2.5,3.4,18.8,21.68,92.5,51444.0,55.68
2006-02-02,2.0,1.3,19.6,22.0,94.25,666667.0,58.08
2006-03-02,1.5,8.0,3.2,23.8,82.0,1947773.0,59.96
2006-04-02,2.6,8.1,6.5,24.84,73.5,0.0,61.0
2006-05-02,4.6,11.1,2.2,26.28,64.75,666667.0,61.94
2006-06-02,6.1,10.3,0.0,26.56,60.5,0.0,62.41
2006-07-02,6.4,5.5,0.0,26.16,70.25,533333.0,62.62
2006-08-02,5.0,4.3,2.3,24.32,91.75,0.0,62.73
2006-09-02,2.1,4.7,31.0,23.72,89.0,1333333.0,63.65
2006-10-02,1.9,4.9,76.6,24.7,81.75,1433333.0,65.54
2006-11-02,1.9,0.0,6.5,22.44,94.0,666667.0,67.81
2006-12-02,1.2,0.0,8.4,23.16,93.75,1847773.0,70.49
2006-02-13,2.2,5.0,6.8,24.84,81.5,2433333.0,72.9
2006-02-14,3.1,5.0,7.3,24.2,86.75,1533333.0,74.33
2006-02-15,2.2,1.6,7.8,23.8,91.25,1066667.0,75.83
2006-02-16,1.5,0.1,4.5,23.12,85.75,0.0,76.41
2006-02-17,1.9,6.1,31.1,24.4,84.25,833333.0,77.1
2006-02-18,2.6,6.6,5.2,24.56,81.25,433333.0,77.79
2006-02-19,3.0,5.6,2.4,24.38,84.25,766667.0,77.97
2006-02-20,3.1,5.7,6.7,25.48,72.75,8574.0,77.39
2006-02-21,3.8,5.7,7.3,22.68,87.5,1866667.0,77.16
2006-02-22,2.1,1.6,31.9,23.04,85.75,0.0,76.75
2006-02-23,2.5,7.6,4.3,25.56,68.25,13.0,76.75
2006-02-24,4.5,7.9,13.9,25.6,73.5,12.0,75.66
2006-02-25,4.5,3.2,2.8,25.28,80.25,0.0,74.62
2006-02-26,2.8,8.9,0.0,25.04,80.75,433333.0,73.46
2006-02-27,4.5,3.6,7.4,23.3,85.25,766667.0,72.9
2006-02-28,2.2,5.1,44.6,24.08,85.25,0.0,74.21
2006-01-03,2.8,7.2,17.8,24.66,78.0,68592.0,75.37
2006-02-03,3.7,7.0,0.0,26.56,78.5,1366667.0,75.48
2006-03-03,5.2,8.0,0.0,26.92,71.25,1695547.0,74.5
2006-04-03,4.6,8.2,0.0,25.6,79.0,137184.0,73.35
2006-05-03,5.3,5.2,4.2,24.6,82.5,120036.0,72.45
2006-06-03,3.7,0.0,47.1,21.68,97.25,0.0,74.04
2006-07-03,0.4,2.4,13.6,23.58,81.5,68592.0,75.77
2006-08-03,2.5,8.4,0.0,24.68,81.0,17148.0,75.66
2006-09-03,3.5,7.9,1.9,24.4,78.25,51444.0,74.91
2006-10-03,3.6,9.1,0.8,24.06,79.75,137184.0,74.1
2006-11-03,5.0,4.5,19.7,22.48,75.0,205776.0,73.92
2006-12-03,4.0,4.0,0.3,22.52,80.75,154332.0,73.23
2006-03-13,4.2,8.3,0.0,23.34,69.25,102888.0,73.4
2006-03-14,5.0,5.3,0.0,24.04,76.0,154332.0,73.86
2006-03-15,4.1,0.0,0.0,22.84,93.25,137184.0,73.92
2006-03-16,0.9,1.9,9.7,23.64,92.5,154332.0,74.33
2006-03-17,1.1,6.4,42.0,24.76,74.75,68592.0,74.85
2006-03-18,3.9,7.2,0.0,23.6,82.75,205776.0,75.02
2006-03-19,3.8,5.9,0.1,23.56,82.5,120036.0,75.14
2006-03-20,3.0,8.7,0.0,24.16,80.0,154332.0,75.48
2006-03-21,3.7,6.6,0.9,24.28,81.5,154332.0,75.95
2006-03-22,3.0,7.6,0.0,24.84,68.0,68592.0,76.81
2006-03-23,4.7,7.5,0.0,24.88,78.25,0.0,77.39
2006-03-24,2.6,7.7,9.3,23.72,80.75,102888.0,77.51
2006-03-25,3.8,3.2,5.7,24.76,86.75,51444.0,77.62
2006-03-26,3.0,2.4,1.1,23.32,86.25,34296.0,77.62
2006-03-27,3.3,4.9,5.1,22.68,82.75,120036.0,77.97
2006-03-28,3.3,8.9,0.0,23.2,72.5,154332.0,78.31
2006-03-29,3.8,2.4,0.0,21.84,82.75,102888.0,78.31
2006-03-30,3.1,1.1,0.0,22.04,87.0,120036.0,78.37
2006-03-31,2.2,1.9,6.0,21.8,82.25,137184.0,79.48
2006-01-04,3.5,3.2,0.2,21.64,78.0,188628.0,80.74
2006-02-04,4.1,1.5,0.0,22.52,80.75,17148.0,81.69
2006-03-04,4.2,4.2,1.1,22.2,76.5,188628.0,82.17
2006-04-04,4.2,7.8,0.2,21.04,75.75,188628.0,82.53
2006-05-04,5.1,7.7,0.0,21.72,75.5,154332.0,82.53
2006-06-04,4.3,6.2,0.0,24.12,68.75,120036.0,82.29
2006-07-04,3.2,3.0,5.0,22.92,87.25,51444.0,82.29
2006-08-04,2.0,5.5,1.8,22.92,85.5,68592.0,82.05
2006-09-04,3.0,8.3,4.5,22.84,83.5,0.0,83.54
2006-10-04,3.5,7.6,29.1,24.32,77.75,205776.0,86.45
2006-11-04,3.5,8.2,0.0,23.6,80.75,154332.0,88.43
2006-12-04,3.0,6.3,0.0,23.24,73.5,68592.0,89.36
2006-04-13,3.2,9.6,0.0,23.24,73.0,154332.0,89.6
2006-04-14,5.1,9.4,0.0,23.36,73.75,102888.0,89.05
2006-04-15,4.0,5.6,0.0,24.0,80.0,154332.0,88.43
2006-04-16,3.7,5.6,0.0,23.84,78.0,25722.0,88.12
2006-04-17,5.9,0.0,0.0,21.32,80.25,583032.0,87.81
2006-04-18,7.6,0.2,2.4,17.8,91.0,120036.0,87.81
2006-04-19,1.3,1.0,3.6,19.16,79.0,17148.0,87.81
2006-04-20,2.8,5.6,0.0,19.48,74.25,102888.0,87.69
2006-04-21,3.9,7.8,0.0,19.64,78.5,0.0,87.32
2006-04-22,3.3,9.8,0.0,21.58,77.25,154332.0,87.01
2006-04-23,4.2,6.2,0.0,23.96,79.0,120036.0,86.7
2006-04-24,3.5,8.3,0.0,23.0,76.0,188628.0,85.53
2006-04-25,5.0,5.8,0.3,23.6,76.0,51444.0,85.53
2006-04-26,4.0,8.5,0.0,23.04,70.5,154332.0,84.8
2006-04-27,4.5,5.4,7.3,21.6,76.5,102888.0,84.08
2006-04-28,3.5,3.4,0.0,20.32,82.25,102888.0,83.25
2006-04-29,3.3,6.8,0.0,21.84,78.75,154332.0,82.47
2006-04-30,3.1,6.5,0.0,21.12,84.0,51444.0,81.63
2006-01-05,2.9,7.5,0.0,22.6,76.75,533333.0,80.79
2006-02-05,3.0,5.0,0.0,21.92,79.75,1.0,79.96
2006-03-05,4.4,8.0,0.0,20.24,75.0,12.0,79.01
2006-04-05,3.8,9.5,0.0,18.28,66.25,533333.0,78.08
2006-05-05,4.3,9.3,0.0,16.76,69.25,1447773.0,77.04
2006-06-05,4.5,6.3,0.0,17.48,76.0,1433333.0,76.06
2006-07-05,4.5,6.3,0.0,19.34,77.0,18574.0,74.96
2006-08-05,4.5,3.0,0.0,19.12,86.0,533333.0,74.27
2006-09-05,2.5,4.6,5.1,19.88,86.25,13.0,73.81
2006-10-05,2.5,0.0,0.3,19.04,96.25,766667.0,73.63
2006-11-05,0.8,8.5,19.3,20.44,62.75,47.0,74.39
2006-12-05,9.2,9.7,0.0,19.4,71.5,43.0,75.08
2006-05-13,7.0,7.8,0.0,19.44,74.0,6.0,75.37
2006-05-14,4.5,6.1,0.0,18.02,76.25,12.0,75.54
2006-05-15,3.0,7.8,0.0,18.44,77.5,11.0,75.83
2006-05-16,4.2,5.3,0.0,18.0,80.5,12.0,76.06
2006-05-17,3.5,9.2,0.0,18.32,70.75,12.0,76.35
2006-05-18,4.3,7.6,0.0,16.24,81.5,0.0,76.52
2006-05-19,3.0,7.7,0.2,16.32,74.25,0.0,76.75
2006-05-20,3.4,6.5,0.0,17.16,76.75,533333.0,76.87
2006-05-21,3.4,6.7,0.0,20.08,69.25,533333.0,76.93
2006-05-22,4.0,1.5,0.0,19.16,87.0,102888.0,77.1
2006-05-23,2.0,0.0,8.5,17.62,94.75,4287.0,77.68
2006-05-24,1.2,0.0,3.7,16.56,96.25,51444.0,78.49
2006-05-25,0.9,0.0,1.3,16.84,93.0,68592.0,79.07
2006-05-26,1.6,8.0,0.4,19.0,78.5,8574.0,79.12
2006-05-27,2.8,5.6,0.0,18.12,85.25,0.0,78.89
2006-05-28,1.7,7.0,0.3,18.16,74.75,137184.0,78.43
2006-05-29,4.7,8.4,0.0,19.16,78.75,68592.0,78.14
2006-05-30,4.5,5.7,0.0,19.24,85.75,102888.0,78.2
2006-05-31,2.5,3.9,0.2,18.68,85.25,0.0,78.49
2006-01-06,2.0,6.0,0.0,19.12,80.75,188628.0,78.66
2006-02-06,4.0,8.0,0.3,18.76,72.5,120036.0,78.89
2006-03-06,4.2,2.0,0.0,16.96,82.25,8574.0,79.01
2006-04-06,2.8,7.9,0.0,15.6,83.75,0.0,79.07
2006-05-06,3.0,5.7,0.3,17.02,73.5,0.0,79.24
2006-06-06,3.5,3.8,0.0,18.08,82.5,51444.0,79.3
2006-07-06,3.0,6.1,0.0,19.42,82.5,51444.0,79.24
2006-08-06,3.0,6.5,0.0,17.72,76.25,17148.0,78.95
2006-09-06,4.0,6.7,0.0,17.84,81.0,51444.0,78.49
2006-10-06,3.5,7.2,0.0,17.56,82.75,154332.0,77.91
2006-11-06,3.0,2.9,0.1,18.4,85.5,68592.0,77.33
2006-12-06,3.0,5.4,9.3,19.36,79.0,120036.0,76.93
2006-06-13,3.5,7.7,0.0,19.2,76.25,188628.0,76.75
2006-06-14,3.5,6.2,0.0,17.12,82.25,0.0,76.47
2006-06-15,2.7,8.0,0.3,16.18,74.25,0.0,76.12
2006-06-16,3.3,7.7,0.0,16.6,74.5,137184.0,75.77
2006-06-17,4.5,7.3,0.0,18.28,79.5,102888.0,75.37
2006-06-18,3.5,5.9,0.0,19.04,80.5,17148.0,74.85
2006-06-19,3.8,8.5,0.0,17.82,78.0,17148.0,74.5
2006-06-20,4.2,7.0,0.0,17.16,78.5,51444.0,74.04
2006-06-21,4.2,8.9,0.0,16.72,75.25,154332.0,73.58
2006-06-22,5.0,8.7,0.0,18.12,64.5,51444.0,73.23
2006-06-23,4.3,6.1,0.0,19.84,77.0,102888.0,72.68
2006-06-24,3.7,9.1,0.0,18.5,71.5,308664.0,71.95
2006-06-25,5.9,8.8,0.0,17.8,79.0,0.0,71.22
2006-06-26,3.3,0.8,0.0,17.26,87.75,325812.0,70.66
2006-06-27,1.8,6.5,3.4,16.36,76.75,154332.0,70.32
2006-06-28,6.0,8.2,0.0,15.28,75.0,25722.0,70.1
2006-06-29,4.0,2.1,0.0,15.44,83.0,1366667.0,70.16
2006-06-30,3.0,6.0,0.0,18.2,78.75,51444.0,70.1
2006-01-07,3.0,7.1,0.0,17.72,80.25,0.0,69.88
2006-02-07,3.5,5.6,0.0,17.28,82.0,8574.0,69.65
2006-03-07,3.0,6.3,0.8,17.74,83.25,12.0,69.43
2006-04-07,3.0,8.1,0.0,18.2,74.25,433333.0,69.04
2006-05-07,4.3,8.0,0.0,17.04,71.25,1633333.0,68.65
2006-06-07,6.1,6.4,0.0,17.36,71.5,13.0,68.25
2006-07-07,4.5,7.2,0.2,15.6,78.5,0.0,68.03
2006-08-07,3.1,7.3,0.2,17.12,72.75,433333.0,67.81
2006-09-07,4.6,9.2,0.0,18.4,66.0,433333.0,67.43
2006-10-07,5.8,4.6,0.0,17.16,85.5,2666667.0,66.83
2006-11-07,3.2,5.2,0.1,18.52,80.5,1524067.0,66.46
2006-12-07,3.2,7.2,0.2,18.64,77.5,533333.0,66.29
2006-07-13,4.1,8.9,0.0,17.84,73.75,0.0,66.35
2006-07-14,3.9,8.7,0.0,17.44,70.25,533333.0,66.4
2006-07-15,4.3,9.3,0.0,17.12,70.25,1290733.0,66.51
2006-07-16,5.6,7.1,0.0,17.24,74.0,10574.0,66.4
2006-07-17,4.4,7.3,0.0,16.86,70.25,966667.0,65.86
2006-07-18,3.7,8.8,0.0,17.84,68.0,0.0,65.43
2006-07-19,4.2,8.5,0.0,18.48,61.5,1633693.0,65.0
2006-07-20,5.3,8.7,0.0,17.48,66.5,120036.0,64.62
2006-07-21,7.1,8.7,0.0,17.36,67.25,0.0,64.08
2006-07-22,5.1,9.0,0.0,17.94,62.75,0.0,63.43
2006-07-23,5.8,9.2,0.0,17.4,64.0,137184.0,62.84
2006-07-24,6.0,9.2,0.0,18.36,58.0,51444.0,62.25
2006-07-25,6.8,9.1,0.0,18.5,61.0,51444.0,61.42
2006-07-26,6.4,8.3,0.0,18.44,61.75,51444.0,60.69
2006-07-27,6.5,8.9,0.0,18.32,53.25,51444.0,60.01
2006-07-28,7.7,6.4,0.0,19.54,58.0,102888.0,59.28
2006-07-29,7.5,2.4,0.0,19.82,81.25,394404.0,58.81
2006-07-30,4.0,0.0,18.3,14.92,97.25,17148.0,58.7
2006-07-31,1.3,0.0,4.6,14.0,97.75,51444.0,59.17
2006-01-08,0.8,1.4,2.1,17.24,89.0,120036.0,59.02
2006-02-08,2.0,3.6,0.0,17.76,93.25,102888.0,58.23
2006-03-08,2.2,0.0,2.1,16.28,92.0,51444.0,57.4
2006-04-08,1.0,5.9,0.2,18.5,84.0,533333.0,56.43
2006-05-08,3.0,8.6,0.0,21.08,74.0,12.0,54.97
2006-06-08,4.5,6.7,0.0,19.6,68.25,866667.0,53.82
2006-07-08,5.8,9.3,0.0,20.16,61.5,102888.0,53.06
2006-08-08,6.7,9.6,0.0,18.28,66.0,51444.0,52.81
2006-09-08,6.9,9.8,0.0,17.6,63.75,433333.0,52.66
2006-10-08,7.1,9.5,0.0,20.42,53.25,51444.0,52.51
2006-11-08,7.8,9.2,0.0,20.92,60.0,11.0,52.2
2006-12-08,7.2,6.8,0.0,20.52,64.25,51444.0,51.81
2006-08-13,5.0,8.7,0.0,20.64,62.0,0.0,51.38
2006-08-14,6.0,9.6,0.0,20.24,63.75,51444.0,51.28
2006-08-15,6.5,8.8,0.0,21.24,57.25,68592.0,51.18
2006-08-16,6.9,9.8,0.0,21.42,59.5,666667.0,50.94
2006-08-17,7.1,8.6,0.0,21.8,66.25,1433333.0,50.26
2006-08-18,6.5,6.9,0.0,22.28,72.5,17148.0,49.63
2006-08-19,6.0,2.1,0.0,20.34,84.0,1266667.0,48.9
2006-08-20,3.2,1.7,13.1,19.2,89.0,11.0,48.37
2006-08-21,2.3,7.7,2.0,17.08,68.75,2552947.0,47.88
2006-08-22,6.3,1.2,0.0,15.94,71.25,240072.0,47.35
2006-08-23,4.2,9.2,0.0,19.24,69.25,137184.0,46.64
2006-08-24,5.4,3.9,0.0,19.24,79.25,137184.0,45.94
2006-08-25,3.1,8.1,0.0,19.96,66.75,51444.0,44.96
2006-08-26,5.4,9.3,0.0,19.48,69.5,966667.0,43.74
2006-08-27,7.3,6.2,0.0,21.92,59.25,274368.0,42.48
2006-08-28,8.4,1.9,0.0,18.98,81.25,137184.0,41.35
2006-08-29,4.1,3.5,3.0,18.08,74.75,497292.0,39.91
2006-08-30,5.4,5.5,0.0,15.92,68.25,25722.0,38.56
2006-08-31,5.0,9.1,0.0,18.16,57.75,154332.0,37.11
2006-01-09,6.1,3.3,0.0,18.32,70.75,332924.0,35.86
2006-02-09,3.9,0.4,5.5,18.56,91.75,188628.0,34.64
2006-03-09,1.6,8.7,3.7,19.6,74.0,377256.0,34.04
2006-04-09,5.4,0.0,5.0,16.34,93.5,51444.0,33.66
2006-05-09,1.9,0.0,11.5,12.48,90.75,222924.0,33.57
2006-06-09,3.8,9.1,0.0,14.56,70.75,120036.0,33.28
2006-07-09,3.3,3.4,0.0,16.72,74.0,25722.0,32.87
2006-08-09,4.6,7.4,0.0,18.16,65.5,68592.0,32.46
2006-09-09,5.4,9.5,0.0,19.36,62.75,102888.0,31.8
2006-10-09,6.3,0.1,0.0,18.56,76.25,0.0,31.14
2006-11-09,3.2,9.7,0.0,22.32,57.0,68592.0,30.6
2006-12-09,6.5,9.6,0.0,22.56,55.0,51444.0,29.94
2006-09-13,7.5,9.6,0.0,24.02,48.0,120036.0,29.26
2006-09-14,11.0,9.7,0.0,23.2,45.5,0.0,28.47
2006-09-15,9.3,9.8,0.0,23.88,47.5,51444.0,27.48
2006-09-16,9.0,4.4,0.0,22.16,62.5,583032.0,26.49
2006-09-17,7.6,2.2,0.0,20.72,81.25,205776.0,25.59
2006-09-18,2.8,2.7,8.0,20.04,87.5,325812.0,25.41
2006-09-19,2.1,2.2,4.1,20.2,79.25,34296.0,25.41
2006-09-20,4.5,4.9,0.0,22.2,80.75,17148.0,25.41
2006-09-21,5.0,3.8,12.0,21.52,77.25,102888.0,25.37
2006-09-22,3.5,1.1,0.0,20.88,78.75,188628.0,25.29
2006-09-23,4.5,5.3,0.0,23.4,70.0,8574.0,25.07
2006-09-24,5.9,1.2,12.1,19.08,94.0,240072.0,24.92
2006-09-25,2.3,0.5,1.7,18.08,86.75,188628.0,24.92
2006-09-26,3.1,0.0,0.0,17.14,86.5,205776.0,24.96
2006-09-27,2.7,7.0,3.5,18.46,70.5,274368.0,24.66
2006-09-28,6.7,9.7,0.0,20.44,57.5,0.0,24.17
2006-09-29,5.8,7.5,0.0,20.16,77.75,240072.0,23.76
2006-09-30,5.2,0.4,7.3,20.16,83.75,308664.0,23.23
2006-01-10,2.5,0.3,0.0,20.08,89.25,17148.0,22.93
2006-02-10,2.3,0.0,0.2,19.74,97.25,0.0,22.75
2006-03-10,2.0,5.7,5.8,21.84,85.0,8574.0,22.37
2006-04-10,2.2,3.3,67.6,22.82,85.5,154332.0,21.82
2006-05-10,3.3,5.6,0.0,24.84,76.5,8574.0,21.32
2006-06-10,4.2,3.3,0.0,23.76,84.0,8574.0,20.96
2006-07-10,3.5,0.0,28.0,21.68,92.5,205776.0,21.5
2006-08-10,1.1,0.0,9.1,20.52,92.0,154332.0,22.75
2006-09-10,1.4,2.4,4.0,20.86,81.5,222924.0,23.76
2006-10-10,3.5,0.4,0.0,21.22,80.25,274368.0,26.42
2006-11-10,3.8,6.5,0.0,22.36,74.0,51444.0,24.47
2006-12-10,3.7,2.7,0.0,22.72,80.5,8574.0,24.66
2006-10-13,3.9,0.1,11.0,22.44,94.0,102888.0,24.92
2006-10-14,2.0,0.8,1.6,22.92,79.75,120036.0,25.82
2006-10-15,4.1,9.6,0.0,25.42,69.5,51444.0,26.42
2006-10-16,6.0,6.0,0.0,24.4,80.0,222924.0,26.85
2006-10-17,4.5,3.4,31.2,23.34,88.0,154332.0,27.84
2006-10-18,3.0,0.5,6.7,21.16,88.5,308664.0,28.86
2006-10-19,2.5,0.0,3.4,19.2,96.75,68592.0,29.73
2006-10-20,1.0,0.1,9.3,19.22,86.0,17148.0,30.85
2006-10-21,2.0,0.0,0.0,16.88,90.5,188628.0,31.55
2006-10-22,2.0,5.4,0.3,18.04,80.0,25722.0,32.13
2006-10-23,3.5,2.8,2.2,18.08,77.0,188628.0,32.5
2006-10-24,5.8,9.9,0.0,20.78,62.0,325812.0,32.71
2006-10-25,6.7,11.3,0.0,22.78,61.0,102888.0,32.87
2006-10-26,5.7,11.8,0.0,25.2,54.25,222924.0,32.91
2006-10-27,7.9,2.9,0.0,21.36,83.0,25722.0,32.66
2006-10-28,7.2,11.1,0.0,22.04,62.0,360108.0,32.25
2006-10-29,11.6,11.8,0.0,21.26,65.5,274368.0,31.63
2006-10-30,6.7,10.9,0.0,23.16,66.25,188628.0,30.89
2006-10-31,7.0,8.1,0.0,23.92,76.5,188628.0,29.9
2006-01-11,4.8,3.3,8.5,23.88,82.75,120036.0,29.45
2006-02-11,4.0,0.7,23.1,22.68,92.75,154332.0,28.47
2006-03-11,0.8,4.3,51.8,23.4,81.0,154332.0,29.06
2006-04-11,3.4,4.8,0.2,23.34,70.75,274368.0,29.3
2006-05-11,6.4,9.1,0.0,21.76,69.5,308664.0,29.14
2006-06-11,7.0,5.8,0.0,24.36,73.0,68592.0,28.35
2006-07-11,5.8,5.4,0.0,23.6,69.5,720216.0,27.17
2006-08-11,9.9,0.0,0.0,19.0,82.0,102888.0,26.02
2006-09-11,3.5,0.1,0.3,18.4,78.0,154332.0,26.02
2006-10-11,3.5,0.0,7.2,15.46,97.25,0.0,23.94
2006-11-11,0.8,0.4,12.2,15.56,91.5,120036.0,23.46
2006-12-11,1.4,2.1,3.3,17.56,75.25,102888.0,22.45
2006-11-13,3.8,4.2,0.5,19.4,80.75,154332.0,21.5
2006-11-14,3.5,0.8,9.8,19.44,89.25,137184.0,20.5
2006-11-15,1.8,8.0,3.8,21.96,82.5,51444.0,19.76
2006-11-16,3.7,7.4,5.9,24.04,74.25,154332.0,19.15
2006-11-17,4.6,10.3,0.0,26.32,59.75,154332.0,18.31
2006-11-18,6.5,6.2,0.0,25.12,76.75,0.0,16.95
2006-11-19,4.7,6.5,0.3,24.98,79.75,240072.0,15.76
2006-11-20,3.8,5.7,38.8,23.28,85.0,120036.0,15.82
2006-11-21,4.0,2.9,42.8,22.04,80.25,394404.0,17.52
2006-11-22,4.5,8.3,0.0,23.18,72.25,102888.0,18.87
2006-11-23,5.0,7.5,0.0,23.48,73.25,137184.0,18.87
2006-11-24,5.4,8.3,0.0,25.44,72.75,205776.0,18.1
2006-11-25,4.6,8.9,2.3,26.16,62.75,68592.0,17.32
2006-11-26,5.5,0.7,25.6,23.84,86.75,51444.0,18.98
2006-11-27,1.7,1.6,1.5,23.92,90.0,205776.0,23.19
2006-11-28,2.0,7.7,4.0,25.24,79.5,68592.0,27.21
2006-11-29,4.0,2.3,19.4,24.16,87.25,154332.0,30.72
2006-11-30,2.3,0.3,9.6,23.24,95.25,137184.0,35.21
2006-01-12,1.9,2.7,4.0,21.84,78.75,222924.0,39.68
2006-02-12,3.1,2.1,1.7,22.36,74.5,240072.0,41.35
2006-03-12,4.7,7.2,0.0,24.6,68.25,51444.0,41.67
2006-04-12,5.2,7.4,0.0,24.0,85.5,8574.0,41.44
2006-05-12,3.3,0.0,22.8,23.24,88.25,0.0,41.26
2006-06-12,1.7,5.6,0.2,25.0,79.5,51444.0,41.17
2006-07-12,4.5,3.6,0.0,23.88,75.0,25722.0,41.3
2006-08-12,4.5,6.7,0.0,23.08,76.0,34296.0,41.21
2006-09-12,5.4,0.0,0.0,22.76,85.25,102888.0,40.36
2006-10-12,2.1,1.0,2.5,22.76,88.0,154332.0,39.32
2006-11-12,3.5,0.0,0.0,21.12,91.25,274368.0,38.92
2006-12-12,2.8,0.9,4.5,21.88,80.75,222924.0,38.42
2006-12-13,4.0,4.1,0.7,24.44,74.25,205776.0,37.63
2006-12-14,5.2,1.5,2.7,24.32,93.75,68592.0,36.81
2006-12-15,2.5,0.8,8.4,23.48,91.0,120036.0,36.46
2006-12-16,2.1,9.7,87.7,25.28,72.0,17148.0,38.15
2006-12-17,5.4,8.7,0.0,26.0,68.75,17148.0,38.47
2006-12-18,6.0,11.5,0.0,25.6,63.5,51444.0,38.1
2006-12-19,7.0,10.1,0.0,26.24,65.0,154332.0,37.28
2006-12-20,6.7,10.2,0.0,25.88,71.0,120036.0,36.33
2006-12-21,6.4,7.0,1.5,26.22,72.75,51444.0,35.55
2006-12-22,5.1,1.8,1.0,25.12,85.0,188628.0,34.73
2006-12-23,3.4,0.0,0.1,23.44,92.5,51444.0,34.34
2006-12-24,1.4,4.5,39.0,24.96,83.25,0.0,36.03
2006-12-25,2.8,3.1,11.6,25.6,75.75,0.0,37.97
2006-12-26,3.6,2.2,0.3,23.88,90.5,25722.0,39.23
2006-12-27,2.4,3.4,6.2,23.16,86.75,154332.0,40.94
2006-12-28,3.2,0.7,12.3,23.28,93.75,325812.0,43.41
2006-12-29,1.7,0.7,23.8,22.84,93.25,154332.0,44.82
2006-12-30,2.8,0.0,4.7,22.88,82.25,8574.0,45.8
2006-12-31,1.9,0.0,4.1,20.88,96.0,360108.0,46.55
2007-01-02,5.7,9.2,0.0,25.92,73.25,25722.0,71.16
2007-02-02,5.2,2.8,1.0,24.08,90.75,17148.0,70.77
2007-03-02,2.8,7.6,22.7,24.0,77.25,188628.0,71.16
2007-04-02,4.2,4.8,0.0,23.96,77.25,154332.0,70.72
2007-05-02,4.1,5.5,0.0,24.44,83.75,102888.0,69.6
2007-06-02,2.7,1.0,1.4,24.26,88.5,17148.0,69.32
2007-07-02,1.9,3.7,5.2,25.02,81.0,102888.0,69.26
2007-08-02,2.3,1.4,0.5,24.58,85.25,51444.0,68.53
2007-09-02,2.8,11.9,37.7,26.28,65.0,120036.0,67.81
2007-10-02,7.5,11.9,0.0,26.44,61.0,51444.0,68.14
2007-11-02,5.5,3.7,0.0,24.0,92.0,51444.0,69.21
2007-12-02,0.0,0.0,51.8,20.64,88.5,68592.0,72.0
2007-02-13,2.6,9.2,2.2,22.0,68.5,137184.0,72.79
2007-02-14,5.7,8.3,0.0,22.2,75.75,154332.0,73.18
2007-02-15,4.6,6.2,0.5,22.96,81.0,102888.0,72.56
2007-02-16,2.9,8.3,5.3,24.68,75.0,17148.0,72.12
2007-02-17,4.5,11.3,0.0,26.32,69.75,51444.0,71.39
2007-02-18,5.3,7.8,0.0,25.88,72.25,0.0,70.83
2007-02-19,5.8,4.2,0.0,25.68,80.25,154332.0,70.49
2007-02-20,3.7,4.6,1.9,26.44,75.0,102888.0,70.32
2007-02-21,5.0,10.4,0.0,26.56,65.25,51444.0,70.83
2007-02-22,6.7,10.3,0.0,25.52,63.25,102888.0,70.83
2007-02-23,6.0,11.7,0.0,25.1,65.25,68592.0,70.6
2007-02-24,6.5,11.8,0.0,25.32,64.25,51444.0,69.93
2007-02-25,6.2,9.3,0.0,23.84,80.75,205776.0,69.6
2007-02-26,4.3,4.9,3.3,23.08,90.75,68592.0,68.53
2007-02-27,2.5,7.6,6.3,25.76,72.0,188628.0,68.03
2007-02-28,6.5,9.6,0.0,25.36,62.25,154332.0,67.43
2007-01-03,9.5,10.8,0.0,25.8,55.0,2333333.0,66.62
2007-02-03,8.7,9.0,0.0,25.56,61.5,1281107.0,65.65
2007-03-03,5.8,11.3,0.0,25.72,60.0,12.0,64.51
2007-04-03,8.0,10.9,0.0,25.44,58.5,23.0,63.38
2007-05-03,7.5,11.3,0.0,25.74,55.75,12.0,62.15
2007-06-03,7.2,11.3,0.0,26.64,54.5,7.0,60.89
2007-07-03,9.0,11.0,0.0,26.72,60.25,1766667.0,59.59
2007-08-03,7.5,10.9,0.0,26.0,58.25,833333.0,58.29
2007-09-03,7.3,11.0,0.0,26.3,54.75,1.0,56.89
2007-10-03,7.5,11.0,0.0,26.0,53.5,8574.0,55.53
2007-11-03,8.5,11.0,0.0,26.0,58.0,1966667.0,54.12
2007-12-03,8.0,10.8,0.0,26.28,57.0,1533333.0,52.66
2007-03-13,9.4,10.1,0.0,26.24,60.0,1433333.0,51.33
2007-03-14,8.1,6.1,0.0,24.54,72.75,433333.0,50.12
